intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1200,0.00032666394446712944,0.0015337423312883436,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_229809	ERR1190558_62-Pro length_125234_VirSorter_cat_4,17edbf1366980beb895ca1b2734e4d3d,0.018404907975460124,100,1060,24100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6823462657358558,0.8267568328172404,0.7545515492765481,0.8267568328172404,False,1,114289,830866
100,2.7221995372260786e-05,0.002150537634408602,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_231679	ERR1190561_724 length_45041_VirSorter_cat_2,c2f18bd72643aabd12f190397c1459b6,0.002150537634408602,100,1061,24000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7464116870393557,0.6763053577441904,0.7464116870393557,True,1,114290,830866
100,2.7221995372260786e-05,0.002173913043478261,2.7221995372260786e-05,7.221381065057422e-06,6.0,6.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_232122	ERR1190584_390 length_48276_VirSorter_cat_2,2c36403919dbef8fe9858c1abe6a4ce4,0.002173913043478261,100,1062,23900,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7467960428283377,0.6764975356386813,0.7467960428283377,True,6,114296,830866
4800,0.0013066557778685177,0.0013717421124828531,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_233851	ERR1190635_212 length_72178_VirSorter_cat_2,2f08bc1ef9b962f4a6fd077d1505d63a,0.06584362139917696,100,1063,23800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7289107286305639,0.8784938955905146,0.8037023121105393,0.8784938955905146,False,1,114297,830866
100,2.7221995372260786e-05,0.007518796992481203,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_236764	ERR1190649_1338-Pro length_27696_VirSorter_cat_5,a9444a06b403a6da067659ea29904795,0.007518796992481203,100,1064,23700,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7922535749573993,0.6992263017032122,0.7922535749573993,True,1,114298,830866
1000,0.00027221995372260786,0.005263157894736842,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_236863	ERR1190600_1697 length_18441_VirSorter_cat_2,cb8f00668dbc37eae0fb2c3ef6bcf63f,0.05263157894736842,100,1065,23600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6764477921200163,0.8691744899102561,0.7728111410151361,0.8691744899102561,False,1,114299,830866
100,2.7221995372260786e-05,0.0023148148148148147,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_237258	ERR1190605_629 length_44393_VirFinder_VirSorter_cat_1,1e58088068a118cde2067609c7aa364e,0.0023148148148148147,100,1066,23500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7490326933693515,0.6776158609091882,0.7490326933693515,True,1,114300,830866
100,2.7221995372260786e-05,0.002717391304347826,2.7221995372260786e-05,9.62850808674323e-06,8.0,8.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_237546	ERR1190768_409 length_38045_VirSorter_cat_2,abae525536e995839ba1fff94d5eb5b4,0.002717391304347826,100,1067,23400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7547737203728853,0.6804863744109552,0.7547737203728853,True,8,114308,830866
100,2.7221995372260786e-05,0.0018450184501845018,2.7221995372260786e-05,1.684988915180065e-05,14.0,14.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_239066	ERR1190542_46-Pro length_182096_VirSorter_cat_5,c4370ecbed11767afcf4f7ee001d05c7,0.0018450184501845018,100,1068,23300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7409852410489763,0.6735921347490007,0.7409852410489763,True,14,114322,830866
100,2.7221995372260786e-05,0.003215434083601286,2.7221995372260786e-05,8.424944575900325e-06,7.0,7.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_239302	ERR1190553_582 length_30220_VirSorter_cat_2,6c7c4e459b07836cbf481c05117fca29,0.003215434083601286,100,1069,23200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7608466352300902,0.6835228318395576,0.7608466352300902,True,7,114329,830866
100,2.7221995372260786e-05,0.001182033096926714,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_240285	ERR1190723_231 length_85506_VirSorter_cat_2,fcb38f541865c0bce0d6f9b65e387069,0.001182033096926714,100,1070,23100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7254398544047665,0.6658194414268959,0.7254398544047665,True,1,114330,830866
100,2.7221995372260786e-05,0.0029850746268656717,2.7221995372260786e-05,4.814254043371615e-06,4.0,4.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_240342	ERR1190769_204-Pro length_57500_VirSorter_cat_5,8d3b64f9ef33dff0a9aae62f7d8346b4,0.0029850746268656717,100,1071,23000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7581580857711332,0.6821785571100791,0.7581580857711332,True,4,114334,830866
100,2.7221995372260786e-05,0.007874015748031496,2.7221995372260786e-05,2.4071270216858073e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_240596	ERR1190687_3136 length_11907_VirSorter_cat_2,f289ba068c729cba62fd789a5e1c4957,0.007874015748031496,100,1072,22900,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7939970163039533,0.7000980223764892,0.7939970163039533,True,2,114336,830866
800,0.0002177759629780863,0.006134969325153374,2.7221995372260786e-05,5.656748500961647e-05,47.0,47.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_241504	ERR1190787_1185 length_16621_VirSorter_cat_2,d728832d360d5431c8d1f92c02881033,0.049079754601226995,100,1073,22800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6692979905098216,0.8662874409142118,0.7677927157120168,0.8662874409142118,False,47,114383,830866
100,2.7221995372260786e-05,0.0016556291390728477,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_242474	ERR1190902_438 length_62186_VirSorter_cat_2,da8387ef4239734386645fc798981de0,0.0016556291390728477,100,1074,22700,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7371734233301535,0.6716862258895893,0.7371734233301535,True,1,114384,830866
5900,0.0016060977269633863,0.001288659793814433,2.7221995372260786e-05,0.00013961336725777684,116.0,116.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_245649	ERR1190896_299 length_75005_VirSorter_cat_2,84809c76c5be144601e6b024700825e9,0.07603092783505154,100,1075,22600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7361079739031661,0.8845325584861787,0.8103202661946725,0.8845325584861787,False,116,114500,830866
100,2.7221995372260786e-05,0.0017543859649122807,2.7221995372260786e-05,1.925701617348646e-05,16.0,16.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_247189	ERR1190955_399 length_56570_VirSorter_cat_2,1ed279002011d0f33cd7db789029a52d,0.0017543859649122807,100,1076,22500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7392100521647077,0.6727045403068663,0.7392100521647077,True,16,114516,830866
100,2.7221995372260786e-05,0.008695652173913044,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_247218	ERR1190955_3010 length_12221_VirSorter_cat_2,383617ccb50dfdaba459b71af97ef0c5,0.008695652173913044,100,1077,22400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7977586674844481,0.7019788479667366,0.7977586674844481,True,1,114517,830866
100,2.7221995372260786e-05,0.0013850415512465374,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_247278	ERR1190846_293 length_68197_VirSorter_cat_2,fb7ffe3d83d0c6d1920978c707e75723,0.0013850415512465374,100,1078,22300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7309357118987677,0.6685673701738963,0.7309357118987677,True,1,114518,830866
100,2.7221995372260786e-05,0.0010298661174047373,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_247521	ERR1190947_99 length_99685_VirFinder,6a4f2bf66788049ddcae73404f06f842,0.0010298661174047373,100,1079,22200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7206949273123969,0.663446977880711,0.7206949273123969,True,1,114519,830866
100,2.7221995372260786e-05,0.002680965147453083,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_248141	ERR1190883_227-Pro length_100618_VirSorter_cat_5,0175655ba69b8d7ddd22581fe32428fa,0.002680965147453083,100,1080,22100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7542888269216814,0.6802439276853532,0.7542888269216814,True,1,114520,830866
100,2.7221995372260786e-05,0.005235602094240838,2.7221995372260786e-05,9.62850808674323e-06,8.0,8.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_249334	ERR1190945_1994 length_20019_VirSorter_cat_1,95023696c68277e513adbe5b89dd7b43,0.005235602094240838,100,1081,22000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7787164758472126,0.6924577521481188,0.7787164758472126,True,8,114528,830866
200,5.444399074452157e-05,0.005,2.7221995372260786e-05,2.4071270216858073e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_253076	ERR1190823_2991 length_21284_VirSorter_cat_2,2e27040a5c32b65d35b510af2be75026,0.01,100,1082,21900,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.8030857221391514,0.71481372302197,0.8030857221391514,True,2,114530,830866
100,2.7221995372260786e-05,0.0017123287671232876,2.7221995372260786e-05,6.0178175542145184e-05,50.0,50.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_253405	ERR1190824_557 length_57021_VirSorter_cat_1,0aec954efab41bd42668b29dffee8862,0.0017123287671232876,100,1083,21800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7383564191190843,0.6722777237840547,0.7383564191190843,True,50,114580,830866
100,2.7221995372260786e-05,0.0017857142857142857,2.7221995372260786e-05,1.925701617348646e-05,16.0,16.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_255824	ERR1190809_426 length_56957_VirSorter_cat_2,1d6710544aef12569e1f99f84dd3917c,0.0017857142857142857,100,1084,21700,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7398333483826038,0.6730161884158145,0.7398333483826038,True,16,114596,830866
1000,0.00027221995372260786,0.0020491803278688526,2.7221995372260786e-05,3.610690532528711e-06,3.0,3.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_255832	ERR1190809_661 length_44522_VirSorter_cat_2,138ace8ba1fd5ca3efe33f351aef9f0a,0.020491803278688523,100,1085,21600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6764477921200163,0.8309962349375262,0.7537220135287712,0.8309962349375262,False,3,114599,830866
200,5.444399074452157e-05,0.009900990099009901,2.7221995372260786e-05,4.814254043371615e-06,4.0,4.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_255881	ERR1190809_6009 length_10150_VirSorter_cat_2,35d7d64ca0019b957c37ec43e161184b,0.019801980198019802,100,1086,21500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.8296422998983789,0.7280920119015837,0.8296422998983789,True,4,114603,830866
100,2.7221995372260786e-05,0.0019193857965451055,2.7221995372260786e-05,2.4071270216858073e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_256225	ERR1190893_227-Pro length_93003_VirSorter_cat_5,4d188957dd528982fa1be38c140e2174,0.0019193857965451055,100,1087,21400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7423808748189434,0.6742899516339842,0.7423808748189434,True,2,114605,830866
100,2.7221995372260786e-05,0.007936507936507936,2.7221995372260786e-05,2.4071270216858073e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_260423	ERR1297708_411 length_14184_VirFinder_VirSorter_cat_2,44393adc8b43c76b4ef78d75120a663a,0.007936507936507936,100,1088,21300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7942959625172676,0.7002474954831464,0.7942959625172676,True,2,114607,830866
2400,0.0006533278889342589,0.0015015015015015015,2.7221995372260786e-05,2.4071270216858073e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_264727	ERR1293628_85 length_67806_VirSorter_cat_2,5752f63fd3c7ba4382d4124676752382,0.036036036036036036,100,1089,21200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7052442936570753,0.8536369217907367,0.779440607723906,0.8536369217907367,False,2,114609,830866
1100,0.0002994419490948687,0.002531645569620253,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_264761	ERR1293876_141 length_40576_VirSorter_cat_2,090bd49dfe0582d3f45d947595c39b98,0.027848101265822784,100,1090,21100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6795248820614875,0.8432233944264242,0.7613741382439558,0.8432233944264242,False,1,114610,830866
100,2.7221995372260786e-05,0.002849002849002849,2.7221995372260786e-05,2.286770670601517e-05,19.0,19.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_268657	ERR1293780_209-Pro length_58235_VirSorter_cat_5,c0047567305b0287e1701176ba3876b9,0.002849002849002849,100,1091,21000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7564755559837186,0.6813372922163718,0.7564755559837186,True,19,114629,830866
200,5.444399074452157e-05,0.003472222222222222,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_269145	ERR1293517_254 length_33187_VirSorter_cat_2,cbd10efee9759431a98d19a6564c2d3d,0.006944444444444444,100,1092,20900,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6265417239047885,0.7892613458452826,0.7079015348750355,0.7892613458452826,True,1,114630,830866
1100,0.0002994419490948687,0.002824858757062147,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_269952	ERR1293604_164 length_40427_VirSorter_cat_2,3ac4ce62b3b75fc8364e83b5bc71f55d,0.031073446327683617,100,1093,20800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6795248820614875,0.8476352715499103,0.7635800768056988,0.8476352715499103,False,1,114631,830866
100,2.7221995372260786e-05,0.0027247956403269754,2.7221995372260786e-05,9.62850808674323e-06,8.0,8.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_271498	ERR1293617_153 length_35934_VirSorter_cat_2,3fb969a1331b354ce93fc16ab6524c62,0.0027247956403269754,100,1094,20700,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.754871527057486,0.6805352777532555,0.754871527057486,True,8,114639,830866
100,2.7221995372260786e-05,0.002352941176470588,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_273096	ERR1293727_187 length_45083_VirSorter_cat_2,7f768bb082a6f22cd8cccee7490795c1,0.002352941176470588,100,1095,20600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7496156111284076,0.6779073197887163,0.7496156111284076,True,1,114640,830866
300,8.166598611678236e-05,0.002544529262086514,2.7221995372260786e-05,3.610690532528711e-06,3.0,3.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_273330	ERR1293776_140 length_37512_VirSorter_cat_2,8e25c33d24b5505925a954b257be443f,0.007633587786259542,100,1096,20500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6387564458522969,0.7928254036856079,0.7157909247689525,0.7928254036856079,True,3,114643,830866
1900,0.000517217912072955,0.008264462809917356,2.7221995372260786e-05,2.4071270216858073e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_274257	ERR1293891_994 length_12428_VirSorter_cat_2,1ee86756c860ec06b19eae903d3a32d5,0.15702479338842976,100,1097,20400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6974422690564885,0.9156147344136464,0.8065285017350674,0.9156147344136464,False,2,114645,830866
100,2.7221995372260786e-05,0.006172839506172839,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_277602	ERR1293506_90 length_17360_VirSorter_cat_2,82295099a4b1058cc98b25a63565a5a3,0.006172839506172839,100,1098,20300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7848469941142335,0.6955230112816293,0.7848469941142335,True,1,114646,830866
3100,0.0008438818565400844,0.0030211480362537764,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_279586	ERR1305882_546 length_31477_VirSorter_cat_2,dada2e14373a7df3604d6c0bc8668c6e,0.09365558912386707,100,1099,20200,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.7138919084441765,0.8933577602150579,0.8036248343296172,0.8933577602150579,False,1,114647,830866
100,2.7221995372260786e-05,0.007751937984496124,2.7221995372260786e-05,2.4071270216858073e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_281370	ERR1305899_3873 length_12773_VirFinder,6005fe29087619c51e39b544b017db44,0.007751937984496124,100,1100,20100,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7934064524302606,0.6998027404396429,0.7934064524302606,True,2,114649,830866
100,2.7221995372260786e-05,0.002136752136752137,2.7221995372260786e-05,3.610690532528711e-06,3.0,3.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_285363	ERR1578656_589 length_49915_VirSorter_cat_2,de7537537145649225f2ee7be5f8ba96,0.002136752136752137,100,1101,20000,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7461831462392281,0.6761910873441266,0.7461831462392281,True,3,114652,830866
100,2.7221995372260786e-05,0.0012300123001230013,2.7221995372260786e-05,2.4071270216858073e-06,2.0,2.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_286114	ERR1578682_153 length_81518_VirSorter_cat_2,193ebf926c309491c1ee7b9ed72d0f43,0.0012300123001230013,100,1102,19900,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7268156326710224,0.6665073305600238,0.7268156326710224,True,2,114654,830866
1400,0.000381107935211651,0.0015503875968992248,2.7221995372260786e-05,3.610690532528711e-06,3.0,3.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_287615	ERR1578716_357 length_62069_VirSorter_cat_2,71e44e3e80d899267080199f4559a1c5,0.021705426356589147,100,1103,19800,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6873734628609528,0.8332761807493265,0.7603248218051397,0.8332761807493265,False,3,114657,830866
100,2.7221995372260786e-05,0.004347826086956522,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_288408	ERR1578662_691 length_24938_VirSorter_cat_2,5efceedd238aa9b35d15125a5dfa377b,0.004347826086956522,100,1104,19700,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.771856862384078,0.6890279454165515,0.771856862384078,True,1,114658,830866
100,2.7221995372260786e-05,0.002577319587628866,2.7221995372260786e-05,4.814254043371615e-06,4.0,4.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_288852	ERR1578676_402-Pro length_55592_VirSorter_cat_5,8621c10dbc1af9ad97b18880fd228b75,0.002577319587628866,100,1105,19600,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7528739990483343,0.6795365137486797,0.7528739990483343,True,4,114662,830866
100,2.7221995372260786e-05,0.005,2.7221995372260786e-05,7.221381065057422e-05,60.0,60.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_291549	ERR1620270_747 length_22301_VirFinder,28ca0719878ec30d4a475f464472da17,0.005,100,1106,19500,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.777010957048437,0.6916049927487311,0.777010957048437,True,60,114722,830866
100,2.7221995372260786e-05,0.003745318352059925,2.7221995372260786e-05,2.4071270216858072e-05,20.0,20.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_294866	ERR1620317_737 length_27668_VirSorter_cat_2,8302448b142b327c03eb4da6602f3ebc,0.003745318352059925,100,1107,19400,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6061990284490251,0.7663935564437234,0.6862962924463742,0.7663935564437234,True,20,114742,830866
400,0.00010888798148904315,0.006578947368421052,2.7221995372260786e-05,1.2035635108429036e-06,1.0,1.0,0.0,/group/ctbrowngrp/virus-references/gut-phage-db/GPD_sequences.zip,uvig_295627	ERR1620323_1855 length_15532_VirSorter_cat_2,21dd40ae376186aaa92220328ea809d0,0.02631578947368421,100,1108,19300,outputs.gather_virome/trim/SM_CTTKX.trim.fq.gz,SM_CTTKX,a5f2aad6,3673500,21,DNA,100,36735,True,0.6475670751204344,0.8409539400704664,0.7442605075954505,0.8409539400704664,True,1,114743,830866
